,0,1,2,HAWC ID,HERO ID,PubMed ID,Citation,Full Citation,Title,Authors,Year,Journal,Abstract,Full text URL,Created,Last updated,Inclusion,Inclusion|Cited in monograph,Inclusion|Human Cancer Study,Inclusion|Human Cancer Study|Shift Work,Inclusion|Human Cancer Study|Shift Work|Prostate cancer,Inclusion|Human Cancer Study|Shift Work|Prostate cancer|Prostate cancer study,Inclusion|Human Cancer Study|Shift Work|Prostate cancer|Prostate cancer meta-analysis,Inclusion|Human Cancer Study|Shift Work|Prostate cancer|Prostate cancer review or supporting,Inclusion|Human Cancer Study|Shift Work|Colorectal Cancer‎,Inclusion|Human Cancer Study|Shift Work|Colorectal Cancer‎|CRC study,Inclusion|Human Cancer Study|Shift Work|Colorectal Cancer‎|CRC review meta-analysis supporting,Inclusion|Human Cancer Study|Shift Work|Colorectal Cancer‎|CRC genetics,Inclusion|Human Cancer Study|Shift Work|Lung cancer studies,Inclusion|Human Cancer Study|Shift Work|Lung cancer studies|Lung cancer genetics,Inclusion|Human Cancer Study|Shift Work|LHC,Inclusion|Human Cancer Study|Shift Work|Other Cancers - specific,Inclusion|Human Cancer Study|Shift Work|Other Cancers - specific|Reviews or supporting papers,"Inclusion|Human Cancer Study|Shift Work|Multiple Cancers cohort, CC",Inclusion|Human Cancer Study|Shift Work|Breast Cancer,Inclusion|Human Cancer Study|Shift Work|Breast Cancer|Breast cancer studies,Inclusion|Human Cancer Study|Shift Work|Breast Cancer|Breast cancer meta-analysis,Inclusion|Human Cancer Study|Shift Work|Breast Cancer|Breast cancer genetics,Inclusion|Human Cancer Study|Shift Work|Breast Cancer|Breast cancer review or supporting,Inclusion|Human Cancer Study|Shift Work|Female Hormonal,Inclusion|Human Cancer Study|Shift Work|Female Hormonal|Reviews or supporting papers,Inclusion|Human Cancer Study|Shift Work|Hematologic Cancers,Inclusion|Human Cancer Study|Light,Inclusion|Human Cancer Study|Light|Breast Cancer,Inclusion|Human Cancer Study|Light|Breast Cancer|Genetic,Inclusion|Human Cancer Study|Light|Breast Cancer|Breast cancer review or supporting,Inclusion|Human Cancer Study|Light|Breast Cancer|Breast cancer meta-analysis,Inclusion|Human Cancer Study|Light|Prostate Cancer,Inclusion|Human Cancer Study|Light|Prostate Cancer|Genetic,Inclusion|Human Cancer Study|Light|Colorectal Cancer‎,Inclusion|Human Cancer Study|Light|Lung Cancer,Inclusion|Human Cancer Study|Light|Multiple Cancers,Inclusion|Human Cancer Study|Transmeridian or social jet lag,Inclusion|Human Cancer Study|Transmeridian or social jet lag|Reviews or supporting papers,Inclusion|Human Cancer Study|Melatonin and cancer,Inclusion|Human Cancer Study|Foreign not primary study,Inclusion|Human Cancer Study|Reviews or supporting all cancers,Inclusion|Human Cancer Study|Sleep and cancer,Inclusion|Human Cancer Study|Diet/eating and cancer,Inclusion|Human Cancer Study|Sunlight and cancer,Inclusion|Human Cancer Study|Physical activity,Inclusion|Human biomarker Study,Inclusion|Human biomarker Study|Shift Work,Inclusion|Human biomarker Study|Shift Work|Circadian Disruption,Inclusion|Human biomarker Study|Shift Work|Circadian Disruption|Chronotype,Inclusion|Human biomarker Study|Shift Work|Circadian Disruption|Cortisol or CD monitoring,Inclusion|Human biomarker Study|Shift Work|Circadian Disruption|Cortisol or CD monitoring|Cortisol monitoring,Inclusion|Human biomarker Study|Shift Work|Circadian Disruption|Cortisol or CD monitoring|Cortisol SW study,Inclusion|Human biomarker Study|Shift Work|Circadian Disruption|CD adaptation,Inclusion|Human biomarker Study|Shift Work|Circadian Disruption|CD adaptation|Adaptation and age,Inclusion|Human biomarker Study|Shift Work|Circadian Disruption|CD adaptation|Alertness,Inclusion|Human biomarker Study|Shift Work|Circadian Disruption|CD adaptation|Pre 2008 review,Inclusion|Human biomarker Study|Shift Work|Circadian Disruption|CD adaptation|Less relevant,Inclusion|Human biomarker Study|Shift Work|Circadian Disruption|CD adaptation|More informative,Inclusion|Human biomarker Study|Shift Work|Circadian Disruption|melatonin shiftwork,Inclusion|Human biomarker Study|Shift Work|Circadian Disruption|melatonin shiftwork|SW melatonin relevant,Inclusion|Human biomarker Study|Shift Work|Circadian Disruption|melatonin shiftwork|SW melatonin not included,Inclusion|Human biomarker Study|Shift Work|Circadian Disruption|melatonin shiftwork|SW melatonin experimental,Inclusion|Human biomarker Study|Shift Work|Human mech biomarkers,Inclusion|Human biomarker Study|Shift Work|Human mech biomarkers|Immune,Inclusion|Human biomarker Study|Shift Work|Human mech biomarkers|Methylation,Inclusion|Human biomarker Study|Shift Work|Human mech biomarkers|Vitamin D and antioxidants,Inclusion|Human biomarker Study|Shift Work|Human mech biomarkers|Hormones,Inclusion|Human biomarker Study|Shift Work|Shiftwork/light,Inclusion|Human biomarker Study|Shift Work|Clock genes,Inclusion|Human biomarker Study|Shift Work|Meal timing,Inclusion|Human biomarker Study|Shift Work|Experimental -shiftwork/jet lag,Inclusion|Human biomarker Study|Jet lag,Inclusion|Human biomarker Study|Jet lag|Melatonin jet lag,Inclusion|Human biomarker Study|Jet lag|Jet lag CD,Inclusion|Human biomarker Study|Interventions,Inclusion|Human biomarker Study|Interventions|Melatonin,Inclusion|Human biomarker Study|Interventions|Light/intervention,Inclusion|Human biomarker Study|Interventions|Goggles,Inclusion|Human biomarker Study|Interventions|Scheduling,Inclusion|Human biomarker Study|Low relevance,Inclusion|Human biomarker Study|Reviews/Letters,Inclusion|Human biomarker Study|Light,Inclusion|Human biomarker Study|Light|Experimental LAN,Inclusion|Human biomarker Study|Light|Experiment light,Inclusion|Human biomarker Study|Light|Computer or cell phone screen,Inclusion|Human biomarker Study|Light|Daylight,"Inclusion|Human biomarker Study|Light|Light studies, cross-sectional",Inclusion|Human biomarker Study|Light|Circadian imprinting,Inclusion|Human biomarker Study|Sleep,Inclusion|Human biomarker Study|Race,Inclusion|Human biomarker Study|Biomarkers general info,Inclusion|New,Inclusion|New|New not included,Inclusion|New|New not included|Shift work and health effects,Inclusion|New|Included in mech,Inclusion|SW or Light Qx study,Pending PDF review,Exclusion,Exclusion|Previously included,Exclusion|Foreign language,categories,top words
0,1.3451272,3.0690494,10.520054,211657,,,Kantermann T et al. 2012,"Kantermann T et al. Noisy and individual, but doable: Shift-work research in humans. Prog. Brain Res. ","Noisy and individual, but doable: Shift-work research in humans",Kantermann T et al.,2012,Prog. Brain Res.,"Working around the clock is common for many occupations, as diverse as nurses, truck drivers, physicians, steel workers, and pilots. Each shift-work profession is individual in more aspects than just work hours and individual work scenarios, each posing a different impact on the health of workers. Related health problems in shift workers, therefore, are also diverse and encompass sleep problems, metabolic and cardiovascular system disturbances, as well as cancer. Little is known about how all these individual factors influence a shift worker's health status, partly because many shift-work studies show inconsistent results. In addition, these individual factors create many methodological difficulties for researchers who investigate such work scenarios. This chapter presents examples from our laboratory and field studies of shift workers, which emphasize the importance of taking individual circumstances into account. Both study approaches, laboratory and field based, are needed to fully account for the difficulties that shift-work studies pose on both workers and researchers. Finally, understanding the mechanisms that underpin interindividual differences in response to shift work will advance our understanding of how to design better and healthier shift-work schedules in the future. © 2012 Elsevier B.V.",https://sandbox-staging.ntp.niehs.nih.gov/roc-pdfs/LAN/Kantermann_T-etal_2012_Noisy_individual_doable.pdf,2016-11-30 14:28:22.910,2017-07-12 16:06:02.965,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"T., HS, arnt-lik, associ, 2400h, a-chang, allot, 5-hydroxytryptamin, 5alpha-androstane-3alpha, "
1,-4.832758,-1.6862062,-3.048935,216525,,3038708.0,Arduini D et al. 1987,Arduini D et al. Loss of circadian rhythms of fetal behaviour in a totally adrenalectomized pregnant woman. Gynecol. Obstet. Invest. 1987; 23 (4):226-9. ,Loss of circadian rhythms of fetal behaviour in a totally adrenalectomized pregnant woman.,Arduini D et al.,1987,Gynecol. Obstet. Invest. 1987; 23 (4):226-9,"Fetal heart rate and fetal movements were recorded over a 24-hour interval in a totally adrenalectomized pregnant woman at term. Cortisol, ACTH, unconjugated estriol and 17 beta-estradiol were contemporaneously measured every 2 h in the maternal peripheral plasma. Owing to the substitution therapy the patient showed a loss of circadian variations of all the hormones investigated. Moreover, the circadian rhythms of fetal heart rate and fetal movements, usually present at term, were no longer evident. We can thus suggest that the circadian variations of plasma maternal cortisol could affect the alternations of fetal behaviour.",,2016-12-14 16:51:26.048,2017-02-23 16:53:31.583,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,27,"=true, 2-shift, 7-fold, aim, 2012.medic, 1995-februari, 12-h, 2-wk, arginin, "
2,-3.9607093,7.2153006,4.3202543,216820,,9507438.0,Arendt 1998,Arendt J. Biological rhythms: the science of chronobiology. J R Coll Physicians Lond ; 32 (1):27-35. ,Biological rhythms: the science of chronobiology.,Arendt J,1998,J R Coll Physicians Lond ; 32 (1):27-35,"Biological rhythms are an essential component of homoeostasis: 'everything is rhythmic unless proved otherwise'. Circadian (ca 24 h) rhythms are driven by an internal clock situated in the hypothalamus. Without time cues, they deviate from 24 h and assume a periodicity of, on average, 24.3 h. Periodicity is inherited, and progress has recently been made in identifying 'clock' genes. Circadian rhythms are synchronised to the 24-h day mostly by light-dark cycles and social time cues. Suitably timed bright light and the pineal hormone melatonin will change the timing of circadian rhythms and can be used to treat biological rhythm disorders, whether occupational or pathological. Rhythm disorder is usually manifested as sleep problems, but some major pathology (eg cardiovascular disease) is associated with frequent rhythm disruption as found in shift workers. Menstrual cycle variations are clearly of importance, and even human seasonality must be taken into consideration. Many drugs show rhythmic variations in pharmacokinetics and pharmacodynamics. Exploitation of this phenomenon, together with underlying target tissue sensitivity, is underway.",,2016-12-14 16:51:27.583,2017-02-23 16:53:36.316,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,5,"'day, 2-iodomelatonin, anyth, 2-week, anxiety/depress, 50th, ambulatory-deriv, america, amitriptylin, "
3,-9.083504,-11.750958,-0.7227079,216554,,3732539.0,"Armeanu, Frölich M, and Lequin 1986","Armeanu MC, Frölich M, and Lequin RM. Circadian rhythm of prolactin during the menstrual cycle. Fertil. Steril. 1986; 46 (2):315-6. ",Circadian rhythm of prolactin during the menstrual cycle.,"Armeanu MC, Frölich M, and Lequin RM",1986,Fertil. Steril. 1986; 46 (2):315-6,"Ten women with regular cycles volunteered in a study of the relationship between PRL diurnal rhythm and menstrual cycle. A PRL surge during the afternoon between 2:00 and 8:00 P.M. was observed in the luteal and periovulatory phases, but not in the early follicular phase. The authors advise PRL measurement in the morning between 10:00 A.M. and 12 noon for diagnosing hyperprolactinemia, because morning PRL levels seem to remain constantly low during the menstrual cycle.",,2016-12-14 16:51:26.201,2017-02-23 18:53:11.627,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,16,"EF, 'biolog, 2A, ED, 35th, CI, 30-sec, 13-hode, M1, "
4,-0.12893386,8.279538,1.7003564,216214,,19606092.0,Aeschbach D et al. 2009,Aeschbach D et al. Use of transdermal melatonin delivery to improve sleep maintenance during daytime. Clin. Pharmacol. Ther. 2009; 86 (4):378-82. ,Use of transdermal melatonin delivery to improve sleep maintenance during daytime.,Aeschbach D et al.,2009,Clin. Pharmacol. Ther. 2009; 86 (4):378-82,"Oral melatonin (MEL) can improve daytime sleep, but the hormone's short elimination half-life limits its use as a hypnotic in shift workers and individuals with jet lag or other sleep problems. Here we show, in healthy subjects, that transdermal delivery of MEL during the daytime can elevate plasma MEL and reduce waking after sleep onset, by promoting sleep in the latter part of an 8-h sleep opportunity. Transdermal MEL may have advantages over fast-release oral MEL in improving sleep maintenance during adverse circadian phases.",,2016-12-14 16:51:24.210,2017-02-23 16:45:17.328,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,6,"antitumor, 1600h, 17beta-estradiol, CS, 16-h, 17-oh-progesteron, C-, CR, 1alpha,25, "
5,-6.492495,-2.7391667,-2.5290935,215884,,10188140.0,Akerstedt T et al. 1999,Akerstedt T et al. A 50-Hz electromagnetic field impairs sleep. J Sleep Res 1999; 8 (1):77-81. ,A 50-Hz electromagnetic field impairs sleep.,Akerstedt T et al.,1999,J Sleep Res 1999; 8 (1):77-81,"In view of reports of health problems induced by low frequency (50-60 Hz) electromagnetic fields (EMF), we carried out a study in 18 healthy subjects, comparing sleep with and without exposure to a 50 Hz/1 mu Tesla electrical field. We found that the EMF condition was associated with reduced: total sleep time (TST), sleep efficiency, stages 3 + 4 slow wave sleep (SWS), and slow wave activity (SWA). Circulating melatonin, growth hormone, prolactin, testosterone or cortisol were not affected. The results suggest that commonly occurring low frequency electromagnetic fields may interfere with sleep.",,2016-12-14 16:51:22.382,2017-02-23 16:48:13.737,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3,"AD, NY, //dx.doi.org/10.5271/sjweh.3603.lett, 17-oh, C3, 10-day, 3D, abort, 3-shift, "
6,-8.264995,-2.9113464,-4.1605525,216705,,7510912.0,"Akimoto S, Masai M, and Shimazaki J 1994","Akimoto S, Masai M, and Shimazaki J. Relationship between diurnal rhythm of serum testosterone and two prostatic markers (PSA and PAP) in untreated prostate cancer. Urology 1994; 43 (3):337-41. ",Relationship between diurnal rhythm of serum testosterone and two prostatic markers (PSA and PAP) in untreated prostate cancer.,"Akimoto S, Masai M, and Shimazaki J",1994,Urology 1994; 43 (3):337-41,"OBJECTIVE: To clarify the relation between diurnal rhythm of serum levels of testosterone and two prostatic markers, prostate-specific antigen (PSA) and prostatic acid phosphatase (PAP).METHODS: Blood was obtained every four hours during a thirty-two-hour period from fourteen men with untreated prostate cancer.RESULTS: Serum levels of PSA and PAP showed circadian rhythm in 4 and 5 patients, respectively. About half of the remaining patients, the highest or nearly highest peaks of serum levels of PSA or PAP were observed in the afternoon rather than the morning. In 3 patients, circadian rhythms were not observed in serum levels of PAP, but the fluctuation patterns were the same as those of testosterone and showed synchronous movement. In 7 patients, serum testosterone levels were followed by the same fluctuation pattern for either PSA or PAP after some time delay. Little change in serum levels of PSA was seen throughout the thirty-two-hour period despite large fluctuations of testosterone and PAP levels in 5 patients.CONCLUSIONS: Close relation between the fluctuation in serum levels of PSA and PAP, and that in serum levels of testosterone during diurnal periods could be considered. However, the relationship between serum testosterone levels and those of PSA and PAP was ambiguous because of both the difference in the time delay of PSA and PAP in relation to testosterone and the small fluctuation in PSA despite obvious fluctuations in testosterone and PAP in some cases.",,2016-12-14 16:51:26.982,2017-02-23 16:48:35.677,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,27,"=true, 2-shift, 7-fold, aim, 2012.medic, 1995-februari, 12-h, 2-wk, arginin, "
7,-7.479348,11.14698,2.6027222,216202,,19241804.0,Anisimov 2008,"Anisimov VN. [Pineal gland, biorhythms and aging of an organism]. Usp Fiziol Nauk ; 39 (4):40-65. ","[Pineal gland, biorhythms and aging of an organism].",Anisimov VN,2008,Usp Fiziol Nauk ; 39 (4):40-65,"The current data on the role of pineal gland in the regulation of biorhythms of an organism are critically reviewed. The changes of structure and functional status of the pineal gland and of the hypothalamic suprachyasmatic nucleus during normal aging and at age-associated pathology are presented as well. The particular attention are given to effects of light/dark regimen disturbances and shift work on the process of aging and development of pathology, cancer including. At last, the available data effects of exogenous melatonin on life span and tumorigenesis were observed.",,2016-12-14 16:51:24.142,2017-02-23 16:51:37.494,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,25,"45-min, agaros, ages.less, 17-year, 4h, appetite-regul, /h, 'constant, apoa, "
8,-14.23778,-3.8211432,-3.63133,216751,,8473410.0,Apter D et al. 1993,Apter D et al. Gonadotropin-releasing hormone pulse generator activity during pubertal transition in girls: pulsatile and diurnal patterns of circulating gonadotropins. J. Clin. Endocrinol. Metab. 1993; 76 (4):940-9. ,Gonadotropin-releasing hormone pulse generator activity during pubertal transition in girls: pulsatile and diurnal patterns of circulating gonadotropins.,Apter D et al.,1993,J. Clin. Endocrinol. Metab. 1993; 76 (4):940-9,"To delineate the activity of the GnRH pulse generator during pubertal transition, 40 healthy girls 7-18 yr of age were studied. Ten were prepubertal (PP), 7 were in early puberty (EP), and 23 were in late puberty (LP, all postmenarcheal). Serum concentrations of LH and FSH were measured with immunofluorometric assays, which have a sensitivity about 100-fold that of RIA, in samples taken at 10-min intervals for 24 h during basal conditions, during Nal-Glu antagonist suppression, and in response to GnRH stimulation (10 micrograms). Serum levels of androstenedione, testosterone, and estradiol were measured with RIA. A pulsatile pattern of LH and FSH secretion was found in girls of all ages. PP girls had irregular LH pulses with low amplitudes during the daytime, but increased amplitude LH and FSH pulses were evident within 1 h after sleep-onset. Older PP girls had more regular and higher amplitude pulses throughout sleep than younger PP girls. The sleep-related LH and FSH pulses in PP girls were abolished with Nal-Glu GnRH antagonist treatment, reflecting endogenous GnRH pulse activities. The PP group had the most pronounced amplification of LH secretion with sleep yielding a sleep-wake ratio of 4, which decreased to 2 in the EP group and to 1 in the LP group. The emergence of regular daytime LH pulses along with a further amplification of pulsatile activity during sleep was closely related to the onset of breast development. By the age of 16 yr, an LH secretory pattern characteristic of adult women in the early follicular phase, i.e. a decrease in LH concentration during sleep, was established. Mean 24-h LH concentrations increased 40-fold from PP to LP consequent to a 9-fold increase in pulse amplitude and a 4-fold increase in pulse number (both P < 0.0001). Mean FSH concentrations (24 h), which were 20-fold higher than corresponding LH concentrations in the PP group, increased only 3-fold from the PP to the LP group. FSH pulse secretion appears to be predominantly GnRH dependent in PP girls in contrast to girls after ovarian activation, as indicated by the increased FSH responses to both GnRH antagonist suppression and GnRH stimulation in the PP as compared to the EP and LP groups. We conclude that the GnRH pulse generator is functionally active in prepubertal girls with selective expression of LH and FSH pulses after the onset of sleep. The onset of puberty is associated with a greater increase in LH pulse amplitude than frequency.(ABSTRACT TRUNCATED AT 400 WORDS)",,2016-12-14 16:51:27.220,2017-02-23 16:53:04.692,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,45,"300lx, CE, are, C, 3h, =high-frequency/, 36-h, 14-15-hz, Hp, "
9,-12.595046,6.458097,8.13976,216465,,26059855.0,Archer and Oster H 2015,Archer SN and Oster H. How sleep and wakefulness influence circadian rhythmicity: effects of insufficient and mistimed sleep on the animal and human transcriptome. J Sleep Res 2015; 24 (5):476-93. ,How sleep and wakefulness influence circadian rhythmicity: effects of insufficient and mistimed sleep on the animal and human transcriptome.,Archer SN and Oster H,2015,J Sleep Res 2015; 24 (5):476-93,"The mammalian circadian system is a multi-oscillator, hierarchically organised system where a central pacemaker synchronises behavioural, physiological and gene expression rhythms in peripheral tissues. Epidemiological studies show that disruption of this internal synchronisation by short sleep and shift work is associated with adverse health outcomes through mechanisms that remain to be elucidated. Here, we review recent animal and human studies demonstrating the profound effects of insufficient and mistimed sleep on the rhythms of gene expression in central and peripheral tissues. In mice, sleep restriction leads to an ~80% reduction in circadian transcripts in the brain and profound disruption of the liver transcriptome. In humans, sleep restriction leads to a 1.9% reduction in circadian transcripts in whole blood, and when sleep is displaced to the daytime, 97% of rhythmic genes become arrhythmic and one-third of all genes show changes in temporal expression profiles. These changes in mice and humans include a significant reduction in the circadian regulation of transcription and translation and core clock genes in the periphery, while at the same time rhythms within the suprachiasmatic nucleus are not disrupted. Although the physiological mediators of these sleep disruption effects on the transcriptome have not been established, altered food intake, changes in hormones such as cortisol, and changes in body and brain temperature may play important roles. Processes and molecular pathways associated with these disruptions include metabolism, immune function, inflammatory and stress responses, and point to the molecular mechanisms underlying the established adverse health outcomes associated with short sleep duration and shift work, such as metabolic syndrome and cancer.",,2016-12-14 16:51:25.714,2017-02-23 16:53:17.540,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,5,"'day, 2-iodomelatonin, anyth, 2-week, anxiety/depress, 50th, ambulatory-deriv, america, amitriptylin, "
